"","R2gainPvalue","R2losePvalue","AshiftPvalue","phasePvalue","intshiftPvalue"
"SLCO2B1",0.227200857213794,0.772799142786206,0.108517255347786,0.418852169822416,0.329981575130346
"RPS21",0.227351130973382,0.772648869026618,0.316071451905863,0.229435362682452,0.18164830713343
"ATP6V1A",0.227383799181988,0.772616200818012,0.212931383694644,0.0558561030747318,0.850327335450233
"FABP6",0.227436068315758,0.772563931684242,0.0856756438903916,0.818730644086401,0.211448247023926
"NEU3",0.227514472016413,0.772485527983587,0.776353443882551,0.151253805846303,0.654050204502986
"PRRC2C",0.227547140225019,0.772452859774981,0.321389836266939,0.819024657963856,0.288512551125746
"LOC102724788.PRODH",0.227645144850837,0.772354855149163,0.497268937760529,0.593222000078404,0.0244684882459786
"SEC31A",0.227756216760098,0.772243783239902,0.712278019522521,0.515510865446182,0.85656042965228
"FAM49A",0.227919557803128,0.772080442196872,0.423556391861696,0.579259607720151,0.392279848942203
"ANKRD12",0.22792609144485,0.77207390855515,0.375037568439897,0.609412364263593,0.436728213571681
"MEF2A",0.227945692370013,0.772054307629987,0.241953820220314,0.365923138238792,0.850314268166791
"TXNDC12",0.228187437113698,0.771812562886302,0.633155618278516,0.902387392684935,0.679622878199851
"IPPK",0.228226638964026,0.771773361035974,0.43678048270545,0.63285507075934,0.910195094541796
"PROSER1",0.228298509022959,0.771701490977041,0.403125694199433,0.638689612816392,0.302697087302521
"KCNAB1",0.228318109948123,0.771681890051877,0.56642753537967,0.973636755654867,0.959315013001947
"NUDT1",0.228416114573941,0.771583885426059,0.495746599239484,0.414624903628785,0.742006089354084
"ETS2",0.228546787408366,0.771453212591634,0.590588942464751,0.866380493159277,0.535961164033609
"USP42",0.228559854691808,0.771440145308192,0.45895566270728,0.83956642753538,0.694774393351366
"BIN3",0.228749330301724,0.771250669698276,0.545670155631346,0.738125106171678,0.875619062553086
"LINC02389",0.228775464868608,0.771224535131392,0.153775791550695,0.737412939224065,0.191860389143701
"DGCR6L",0.228919204986475,0.771080795013525,0.207345120022998,0.423007565957113,0.994368000836306
"GAPVD1",0.229069478746063,0.770930521253937,0.557659388189789,0.616488298247677,0.541527826780091
"SHROOM2",0.229167483371882,0.770832516628118,0.776595188626237,0.903093025990827,0.716733963176395
"MIA3",0.229272021639421,0.770727978360579,0.518091653926065,0.813823879153763,0.197427051890183
"PTAFR",0.229337358056634,0.770662641943366,0.021195133743646,0.997334274177741,0.00934310766134827
"AFMID",0.22953336730827,0.77046663269173,0.829798633162152,0.718615651992107,0.368987416206045
"CALM1..includes.others..2",0.229657506500973,0.770342493499027,0.518307264102866,0.928698367896298,0.337416859409097
"RNF103",0.229696708351301,0.770303291648699,0.38168228207038,0.940341317443517,0.375697466253741
"MAP1A",0.229971121303592,0.770028878696408,0.23551818312491,0.840219791707502,0.603924105217766
"PPP2R5D",0.230003789512198,0.769996210487802,0.636690318449697,0.919106981849543,0.769891672220262
"RHPN2",0.230062592287689,0.769937407712311,0.450592601304115,0.426254785892561,0.528473610621088
"SLITRK5",0.230252067897605,0.769747932102395,0.375024501156455,0.937930403648386,0.725822258810616
"SRP9P1",0.230265135181047,0.769734864818953,0.1909979484365,0.303115240372679,0.595678649365583
"DNAJC6",0.230291269747932,0.769708730252068,0.472806983156272,0.676264586355143,0.563801011407739
"CST3",0.230317404314817,0.769682595685183,0.103205404628432,0.673487788623623,0.307577717668274
"C19orf70",0.230474211716126,0.769525788283874,0.220066120454219,0.121440798672364,0.364047983064801
"RN7SL4P",0.230526480849896,0.769473519150104,0.00216916905144593,0.413096031466018,0.0282122649522391
"LOC100288778",0.230781292877024,0.769218707122976,0.296418257608426,0.503560834738066,0.0517137742234767
"COMMD6",0.230925032994891,0.769074967005109,0.285154259281038,0.96542396801129,0.32348060161773
"BOLA2.SMG1P6",0.231036104904151,0.768963895095849,0.184039620003397,0.489996994524808,0.155370000130673
"KLF10",0.231068773112758,0.768931226887242,0.252486050674925,0.330798280345499,0.0363466488951611
"IFI35",0.231121042246527,0.768878957753473,0.447776601722268,0.929946293465052,0.897474094110575
"ANK3",0.231192912305461,0.768807087694539,0.300103231539195,0.772328720582278,0.465783318305957
"UBXN10",0.231212513230625,0.768787486769375,0.564349837312321,0.56541482091288,0.0820690736602767
"PART1",0.231238647797509,0.768761352202491,0.574738327649065,0.298502489317496,0.872378376259359
"FASTKD1",0.231277849647837,0.768722150352163,0.567531720830557,0.846217674807584,0.88189135860546
"ABCF1",0.231317051498164,0.768682948501836,0.481307251035582,0.839004534347355,0.728298509022959
"CLYBL",0.231382387915376,0.768617612084624,0.935774301880382,0.549551138813752,0.204927672586146
"DDX24",0.231630666300783,0.768369333699217,0.632567590523606,0.39188783043893,0.368993949847766
"VILL",0.231807074627256,0.768192925372744,0.79692134802096,0.173814470709684,0.369320631933827
"BRINP1",0.231846276477583,0.768153723522417,0.550309041253414,0.769146837064043,0.273053954813334
"ALG3",0.231918146536517,0.768081853463483,0.489866321690384,0.983999111424726,0.936754348138566
"CAV1",0.232179492205365,0.767820507794635,0.293079566688881,0.571105622852065,0.998745540789525
"MYEF2",0.232453905157657,0.767546094842343,0.185842905118455,0.244704483384949,0.417075019274243
"DPP10.AS1",0.23252577521659,0.76747422478341,0.400139819932834,0.75849700105845,0.494851490323677
"SLC25A26",0.232532308858311,0.767467691141689,0.419296457459459,0.560109503835248,0.381780286696199
"FAM32A",0.232551909783475,0.767448090216525,0.299737347602807,0.365237105858063,0.313261985965738
"MBD2",0.232623779842409,0.767376220157591,0.590360265004508,0.481281116468697,0.692696695284017
"FAM153A.FAM153B",0.232747919035112,0.767252080964888,0.12334208841324,0.93186065048937,0.861806943954421
"CHAC1",0.232832856377488,0.767167143622512,0.349138212656971,0.702314215897657,0.690919544735845
"AP1S3",0.233068067479452,0.766931932520548,0.374129392240647,0.582813908816496,0.837292720216394
"DVL3",0.233087668404615,0.766912331595385,0.778960366929319,0.823075515831014,0.697864805885504
"IFI44",0.23327061037281,0.76672938962719,0.497085995792335,0.629019823068982,0.53281194872398
"ZNF623",0.233505821474774,0.766494178525226,0.547290498778209,0.854025376664445,0.841003828714049
"ERBB2",0.233518888758216,0.766481111241784,0.456636219896246,0.630378820546996,0.35982071687117
"KIF3B",0.233662628876083,0.766337371123917,0.526121499601448,0.753714375318515,0.745965476237145
"HS3ST3B1",0.233682229801247,0.766317770198753,0.261992499379304,0.0937185568492166,0.0128516732656448
"PIK3AP1",0.233708364368131,0.766291635631869,0.11799756948528,0.866426228651326,0.0382806068446431
"PLXDC2",0.233773700785344,0.766226299214656,0.224130045604819,0.319678022135978,0.435107870424817
"TSTD3.1",0.233871705411162,0.766128294588838,0.358154638232258,0.840174056215453,0.872201967932886
"EEF1A1",0.233891306336326,0.766108693663674,0.334718465378232,0.943150783383642,0.452461222836385
"ZFP28",0.234061181021078,0.765938818978922,0.40118520260823,0.767376220157591,0.808459759300639
"TCP11L1",0.234152652005175,0.765847347994825,0.377239405699949,0.805009996471833,0.820658068394162
"TSR3",0.234250656630993,0.765749343369007,0.360173533524116,0.774824571719785,0.918381747618488
"KIAA1109",0.23428985848132,0.76571014151868,0.409326120192873,0.712487096057601,0.378265187450181
"HIGD1A",0.234296392123042,0.765703607876958,0.360114730748625,0.750839572961177,0.874939563814079
"SOBP",0.234551204150169,0.765448795849831,0.717406928273681,0.182406209573092,0.430697662262992
"SYT16",0.234825617102461,0.765174382897539,0.487475008820416,0.631247794895919,0.813569067126635
"MED31",0.234956289936885,0.765043710063115,0.184673383250356,0.768258261789956,0.340252459916108
"DYRK4",0.235008559070655,0.764991440929345,0.472989925124466,0.826760489761783,0.608850471075568
"RNASEH1.AS1",0.235060828204425,0.764939171795575,0.283318305957375,0.0062200269186039,0.371065114273394
"ZNF667",0.235256837456061,0.764743162543939,0.459569825029075,0.841304376233225,0.591229239353431
"ZNF704",0.235335241156716,0.764664758843284,0.398519476785971,0.974786676597802,0.529309916761404
"ABCC4",0.235380976648764,0.764619023351236,0.553752270440498,0.913912736681171,0.676931017810707
"GSE1",0.235400577573928,0.764599422426072,0.299391064591582,0.800148967031244,0.839631763952592
"GLS",0.235446313065977,0.764553686934023,0.305663360643956,0.65295255269382,0.362852326629817
"DLX1",0.235583519542122,0.764416480457878,0.910881126922524,0.660074222169953,0.498118311184288
"SNAP91",0.23562272139245,0.76437727860755,0.436087916683001,0.64584395050113,0.989173755667934
"MYOF",0.235681524167941,0.764318475832059,0.309942895971356,0.158656421916448,0.729245887072536
"UQCC2",0.235772995152038,0.764227004847962,0.266683654135142,0.423301579834568,0.527846381015851
"ZCCHC6",0.235969004403675,0.764030995596325,0.609817450050309,0.226815372352242,0.404948580239654
"ZNF10",0.235975538045396,0.764024461954604,0.387673631528741,0.0784167679381134,0.716453016582383
"TMEM74",0.236027807179165,0.763972192820835,0.434199694225567,0.810726932977903,0.289721274844173
"TRERF1",0.236145412730148,0.763854587269852,0.378925085264024,0.995818469298418,0.359095482640114
"EIF4ENIF1",0.236197681863917,0.763802318136083,0.677140094345786,0.935245076900963,0.57663308374822
"ZBED8",0.236472094816209,0.763527905183791,0.566904491225319,0.868209912841219,0.668946907627373
"CREB3",0.236570099442027,0.763429900557973,0.288146667189358,0.849144746298692,0.747762227710481
"GPS2",0.236615834934076,0.763384165065924,0.492087759875599,0.790374639016295,0.701196963163328
"ZNF607",0.236707305918173,0.763292694081827,0.47579285742287,0.501875155173991,0.363172475074157
"ARPC5",0.2367465077685,0.7632534922315,0.388954225306101,0.814392305983509,0.26186182654488
"SDHAF1",0.236955584303579,0.763044415696421,0.813850013720648,0.587648803690201,0.347080115514786
"OAZ1",0.2369621179453,0.7630378820547,0.296993218079893,0.644511087590001,0.541286082036405
"AJAP1",0.237033988004234,0.762966011995766,0.355031557489514,0.944967135782142,0.932095861591334
"GOLGA8A.GOLGA8B.1",0.237145059913495,0.762854940086505,0.0172226795771427,0.754132528388673,0.442928639565121
"JTB",0.237184261763822,0.762815738236178,0.783011224796477,0.473466880970115,0.46750819972036
"PIGX",0.237210396330707,0.762789603669293,0.365792465404367,0.655298130071739,0.777235485514916
"PEX14",0.237367203732016,0.762632796267984,0.34747866765978,0.875756269029232,0.742992669253989
"REEP5",0.23738680465718,0.76261319534282,0.382969409489461,0.200791877376612,0.646445045539483
"CASP10",0.237478275641277,0.762521724358723,0.400094084440786,0.838325035608347,0.240353077998615
"ARFGEF2",0.23755014570021,0.76244985429979,0.653527513165288,0.446378402393926,0.348112430906739
"C9orf72",0.237582813908817,0.762417186091183,0.451703320396723,0.82904073072249,0.236256484639408
"KIAA1551",0.237680818534635,0.762319181465365,0.579070132110236,0.290779724803011,0.52079004795693
"PRDX3",0.23770695310152,0.76229304689848,0.472499901995374,0.536372783462046,0.554268428136475
"ZBTB43",0.23775922223529,0.76224077776471,0.551073477334797,0.935650162687679,0.669175585087616
"TMSB10.TMSB4X.1",0.237785356802174,0.762214643197826,0.233976243678702,0.086244070720138,0.611875547192494
"FAM120B",0.237818025010781,0.762181974989219,0.755975015354058,0.716230872763861,0.373208148757955
"PIK3R5",0.237837625935944,0.762162374064056,0.0436708612646517,0.521476080337659,0.213205796646935
"NSD2",0.237961765128647,0.762038234871353,0.688848380310217,0.853829367412809,0.798273811857253
"FBXL13",0.238040168829302,0.761959831170698,0.376945391822494,0.60340794752179,0.308087341722529
"ASH1L",0.238131639813399,0.761868360186601,0.482293830935487,0.379937799730814,0.53837207782874
"GLDN",0.238144707096842,0.761855292903158,0.24748781475819,0.961863133273224,0.0103950239784651
"ETV5",0.238249245364381,0.761750754635619,0.911253544500634,0.948756647980451,0.366948919989023
"UPP1",0.238255779006102,0.761744220993898,0.548159473127132,0.798574359376429,0.182138330262522
"LIMA1",0.238327649065036,0.761672350934964,0.404530427169496,0.799123185281012,0.367157996524103
"BST2",0.238366850915363,0.761633149084637,0.12681798580893,0.0942935173206843,0.185424752048297
"DGCR14",0.238451788257739,0.761548211742261,0.497190534059874,0.935643629045958,0.741032576737622
"RAB14",0.238536725600115,0.761463274399885,0.518032851150574,0.580455264155135,0.885060174840252
"ZNF521",0.238693533001424,0.761306466998576,0.656474185581559,0.805990042730017,0.401629490245273
"NAA38",0.238700066643146,0.761299933356854,0.159695270950122,0.0788153200831079,0.518013250225411
"ELOB",0.238713133926588,0.761286866073412,0.191971461052962,0.151364877755563,0.339324682791694
"KCTD15",0.2387784703438,0.7612215296562,0.70441151489017,0.799658943902152,0.446692017196545
"DPY19L2",0.238785003985521,0.761214996014479,0.318697975877795,0.780881257595359,0.289178982581311
"CLPTM1L",0.238863407686176,0.761136592313824,0.603094332719171,0.551027741842748,0.844924013746782
"ADSS",0.239007147804043,0.760992852195957,0.517118141309603,0.950233251009448,0.863022201314569
"WDR46",0.239327296248383,0.760672703751617,0.618552929031584,0.384883766513779,0.954231839742836
"RIPPLY2",0.239444901799365,0.760555098200635,0.407686176120846,0.714198910188561,0.415075724907549
"MOCS3",0.239529839141741,0.760470160858259,0.558528362538712,0.917826388072184,0.539574267905445
"ANKRD16",0.239582108275511,0.760417891724489,0.899074836332275,0.72306506200426,0.837867680687862
"NOG",0.239699713826493,0.760300286173507,0.603963307068094,0.843963568413763,0.192611757941642
"LMO7",0.239908790361572,0.760091209638428,0.543840735949404,0.563199916369386,0.518856090007448
"SSR3",0.240019862270832,0.759980137729168,0.47878526533119,0.61463274399885,0.683693336992173
"SMAD7",0.240045996837717,0.759954003162283,0.523612581180498,0.179008715878056,0.976498490728762
"SBF2",0.240072131404602,0.759927868595398,0.508402263253492,0.558495694330106,0.685215675513217
"FAM110C",0.240098265971487,0.759901734028513,0.443810681197486,0.835045147464294,0.56728344244515
"GRIK2",0.240196270597306,0.759803729402694,0.684255230180198,0.959615560521123,0.424294693376194
"DDT",0.240281207939681,0.759718792060319,0.405438603368746,0.504743423889608,0.213186195721771
"SPPL3",0.24032694343173,0.75967305656827,0.562912436133652,0.659401257072667,0.681145216720896
"NDUFAF8",0.240411880774106,0.759588119225894,0.650985926535733,0.126118886144759,0.69351340049917
"RAB2B",0.240575221817136,0.759424778182864,0.725358370248409,0.913141766958067,0.693160583846224
"PLEKHG1",0.24064709187607,0.75935290812393,0.551053876409633,0.400296627334144,0.666163576254132
"SUCLG2.AS1",0.240725495576725,0.759274504423275,0.345440171442759,0.689723888300861,0.21595645981157
"LINC01105",0.240758163785331,0.759241836214669,0.715518705816248,0.716433415657219,0.156833535876227
"DEF6",0.240764697427052,0.759235302572948,0.11703712415226,0.373560965410901,0.870424817384714
"C2orf72",0.240784298352216,0.759215701647784,0.8652175049329,0.805343212199616,0.819972036013433
"LSM2",0.240790831993937,0.759209168006063,0.403596116403361,0.562023860859566,0.438244018451004
"ARPC1B",0.240803899277379,0.759196100722621,0.281828635644936,0.53430815267814,0.21087982019418
"COL15A1",0.24086270205287,0.75913729794713,0.198380963581481,0.631385001372065,0.72899760868713
"USP45",0.240888836619755,0.759111163380245,0.459785435205875,0.953905157656775,0.370202673566192
"ALG10B",0.241117514079998,0.758882485920002,0.413011094123643,0.817469651234205,0.909750806904753
"MPV17",0.241156715930325,0.758843284069675,0.566852222091549,0.38723587753342,0.900825852313562
"MCM4",0.241176316855489,0.758823683144511,0.948730513413566,0.281397415291335,0.684385903014622
"PIH1D1",0.241274321481307,0.758725678518693,0.316260927515779,0.355083826623283,0.528159995818469
"NRXN3",0.241352725181962,0.758647274818038,0.642792739817319,0.893286029767272,0.822912174787983
